MAT	1	<<	Narr_001: Matthew	#01		1	"MATTHEW*~*MATTHEW CHP 1"
MAT	7	22	Jesus	#07		232	" {22} Many will tell me in that day, 'Lord, Lord, didn't we prophesy in your name, in your name cast out demons, and in your name do many mighty works?'"
MAT	7	23	Jesus	#07		233	" {23} Then I will tell them, 'I never knew you. Depart from me, you who work iniquity.'"
MAT	7	24	Jesus	#07		234	" {24} “Everyone therefore who hears these words of mine, and does them, I will liken him to a wise man, who built his house on a rock."
MAT	7	25	Jesus	#07		235	" {25} The rain came down, the floods came, and the winds blew, and beat on that house; and it didn't fall, for it was founded on the rock."
MAT	7	26	Jesus	#07		236	" {26} Everyone who hears these words of mine, and doesn't do them will be like a foolish man, who built his house on the sand."
MAT	7	27	Jesus	#07		237	" {27} The rain came down, the floods came, and the winds blew, and beat on that house; and it fell--and great was its fall.”"
MAT	7	28	Narr_001: Matthew	#01		238	" {28} It happened, when Jesus had finished saying these things, that the multitudes were astonished at his teaching."
MAT	7	29	Narr_001: Matthew	#01		239	" {29} He taught them as one who had authority, and not like the scribes. *~**~*||| + 2 SECs |||*~*"
MAT	8	<<	Narr_001: Matthew	#01		240	MATTHEW CHP 8
MAT	8	1	Narr_001: Matthew	#01		241	" {1} When he came down from the mountain, great multitudes followed him."
MAT	8	2	Narr_001: Matthew	#01		242	" {2} Behold, a leper came to him and worshiped him, saying,"
MAT	8	2	Man (Leper)	#16		243	" “Lord, if you want to, you can make me clean.”"
MAT	8	3	Narr_001: Matthew	#01		244	" {3} Jesus stretched out his hand, and touched him, saying,"
MAT	8	3	Jesus	#07		245	 “I want to... Be made clean.”
MAT	8	3	Narr_001: Matthew	#01		246	" Immediately his leprosy was cleansed. {4} Jesus said to him,"
MAT	8	4	Jesus	#07		247	" “See that you tell nobody, but go, show yourself to the priest, and offer the gift that Moses commanded, as a testimony to them.”*~**~*||| + 1.5 SECs |||*~*"
MAT	8	5	Narr_001: Matthew	#01		248	" {5} When he came into Capernaum, a centurion came to him, asking him, {6} and saying,"
MAT	8	6	Officer	#10		249	" “Lord, my servant lies in the house paralyzed, grievously tormented.”"
MAT	8	7	Narr_001: Matthew	#01		250	" {7} Jesus said to him,"
MAT	8	7	Jesus	#07		251	 “I will come and heal him.”
MAT	8	8	Narr_001: Matthew	#01		252	" {8} The centurion answered,"
MAT	8	8	Officer	#10		253	" “Lord, I'm not worthy for you to come under my roof. Just say the word, and my servant will be healed."
MAT	8	9	Officer	#10		254	" {9} For I am also a man under authority, having under myself soldiers. I tell this one, 'Go,' and he goes; and tell another, 'Come,' and he comes; and tell my servant, 'Do this,' and he does it.”"
MAT	8	10	Narr_001: Matthew	#01		255	" {10} When Jesus heard it, he marveled, and said to those who followed,"
MAT	8	10	Jesus	#07		256	" “Most certainly I tell you, I haven't found so great a faith, not even in Israel."
MAT	8	11	Jesus	#07		257	" ||| DO NOT COMBINE |||*~*{Music--Ends before v11}*~**~* {11} I tell you that many will come from the east and the west, and will sit down with Abraham, Isaac, and Jacob in the Kingdom of Heaven,"
MAT	8	12	Jesus	#07		258	 {12} but the children of the Kingdom will be thrown out into the outer darkness. There will be weeping and gnashing of teeth.”
MAT	8	13	Narr_001: Matthew	#01		259	" {13} Jesus said to the centurion,"
MAT	8	13	Jesus	#07		260	 “Go your way. Let it be done for you as you have believed.”
MAT	8	13	Narr_001: Matthew	#01		261	" His servant was healed in that hour.*~**~*||| + 2 SECs |||*~*"
MAT	8	14	Narr_001: Matthew	#01		262	" {14} When Jesus came into Peter's house, he saw his wife's mother lying sick with a fever."
MAT	8	15	Narr_001: Matthew	#01		263	" {15} He touched her hand, and the fever left her. She got up and served him."
MAT	8	16	Narr_001: Matthew	#01		264	" {16} When evening came, they brought to him many possessed with demons. He cast out the spirits with a word, and healed all who were sick."
MAT	8	17	Narr_001: Matthew	#01		265	" {17} This was to fulfill what was spoken through Isaiah the prophet, saying:"
MAT	8	17	Isaiah-FX1	#04		266	" “He took our infirmities, and bore our diseases.”*~**~*||| + 2 SECs |||*~*"
MAT	8	18	Narr_001: Matthew	#01		267	" {18} Now when Jesus saw great multitudes around him, he gave the order to depart to the other side."
MAT	8	19	Narr_001: Matthew	#01		268	" {19} A scribe came, and said to him,"
MAT	8	19	Religious Leader	#05		269	" “Teacher, I will follow you wherever you go.”"
MAT	8	20	Narr_001: Matthew	#01		270	" {20} Jesus said to him,"
MAT	8	20	Jesus	#07		271	" “The foxes have holes, and the birds of the sky have nests, but the Son of Man has nowhere to lay his head.”"
MAT	8	21	Narr_001: Matthew	#01		272	" {21} Another of his disciples said to him,"
MAT	8	21	Disciple	#18		273	" “Lord, allow me first to go and bury my father.”"
MAT	8	22	Narr_001: Matthew	#01		274	" {22} But Jesus said to him,"
MAT	8	22	Jesus	#07		275	" “Follow me, and leave the dead to bury their own dead.”*~**~*||| + 2 SECs |||*~*"
MAT	8	23	Narr_001: Matthew	#01		276	" {23} When he got into a boat, his disciples followed him."
MAT	8	24	Narr_001: Matthew	#01		277	" {24} Behold, a violent storm came up on the sea, so much that the boat was covered with the waves, but he was asleep."
MAT	8	25	Narr_001: Matthew	#01		278	" {25} They came to him, and woke him up, saying,"
MAT	8	25	Disciple	#14		279	" “Save us, Lord! We are dying!”"
MAT	8	26	Narr_001: Matthew	#01		280	" {26} He said to them,"
MAT	8	26	Jesus	#07		281	 “Why are you so afraid O you of little faith?”
MAT	8	26	Narr_001: Matthew	#01		282	" Then he got up, rebuked the wind and the sea, and there was a great calm."
MAT	8	27	Narr_001: Matthew	#01		283	" ||| DO NOT COMBINE |||*~*{Music--Ends before v27}*~**~* {27} The men marveled, saying,"
MAT	8	27	Disciple	#13		284	" “What kind of man is this, that even the wind and the sea obey him?”"
MAT	8	28	Narr_001: Matthew	#01		285	" {28} When he came to the other side, into the country of the Gergesenes, two demon possessed men coming out of the tombs met him there. They were so violent that no one could pass that way. {29} Behold, they cried out, saying,"
MAT	8	29	Man (Legion) Possessed-FX3	#08		286	" “What do we have to do with you, Jesus, Son of God? Have you come here to torment us before the time?”"
MAT	8	30	Narr_001: Matthew	#01		287	 {30} Now there was a herd of many pigs feeding far away from them.
MAT	8	31	Narr_001: Matthew	#01		288	" {31} The demons begged him, saying,"
MAT	8	31	Man (Legion) Possessed-FX3	#08		289	" “If you cast us out, permit us to go away into the herd of pigs.”"
MAT	8	32	Narr_001: Matthew	#01		290	" {32} He said to them,"
MAT	8	32	Jesus	#07		291	 “Go!”
MAT	8	32	Narr_001: Matthew	#01		292	" They came out, {F8 SFX--Demons coming out} and went into the herd of pigs: and behold, the whole herd of pigs rushed {F8 SFX--Pigs running & snorting} down the cliff into the sea, {F8 SFX--Pigs run into water} and died in the water."
MAT	8	33	Narr_001: Matthew	#01		293	" {33} Those who fed them fled, and went away into the city, and told everything, including what happened to those who were possessed with demons."
MAT	8	34	Narr_001: Matthew	#01		294	" {34} Behold, all the city came out to meet Jesus. When they saw him, they begged him saying:"
MAT	8	34	Man	#11		295	" ""Depart from our borders.""*~**~*||| + 2 SECs |||*~*"
MAT	9	<<	Narr_001: Matthew	#01		296	MATTHEW CHP 9
MAT	9	1	Narr_001: Matthew	#01		297	" {1} He entered into a boat, and crossed over, and came into his own city."
MAT	9	2	Narr_001: Matthew	#01		298	" ||| DO NOT COMBINE |||*~*{SFX--Men talking--Starts @ v2}*~**~* {2} Behold, they brought to him a man who was paralyzed, lying on a bed. Jesus, seeing their faith, said to the paralytic,"
MAT	9	2	Jesus	#07		299	" “Son, cheer up! Your sins are forgiven you.”"
MAT	9	3	Narr_001: Matthew	#01		300	" {3} Behold, some of the scribes said to themselves,"
MAT	9	3	Religious Leader	#19		301	 “This man blasphemes.”
MAT	9	4	Narr_001: Matthew	#01		302	" {4} Jesus, knowing their thoughts, said,"
MAT	9	4	Jesus	#07		303	 “Why do you think evil in your hearts?
MAT	9	5	Jesus	#07		304	" {5} For which is easier, to say, 'Your sins are forgiven;' or to say, 'Get up, and walk?'"
MAT	9	6	Jesus	#07		305	 {6} But that you may know that the Son of Man has authority on earth to forgive sins...”
MAT	9	6	Narr_001: Matthew	#01		306	" (then he said to the paralytic),"
MAT	9	6	Jesus	#07		307	" “Get up, and take up your mat, and go up to your house.”"
MAT	9	7	Narr_001: Matthew	#01		308	 {7} He arose and departed to his house.
MAT	9	8	Narr_001: Matthew	#01		309	" {8} But when the multitudes saw it, they marveled and glorified God, who had given such authority to men.*~**~*||| + 1.5 SECs |||*~*"
MAT	9	9	Narr_001: Matthew	#01		310	" {9} As Jesus passed by from there, he saw a man called Matthew sitting at the tax collection office. He said to him,"
MAT	9	9	Jesus	#07		311	 “Follow me.”
MAT	9	9	Narr_001: Matthew	#01		312	" He got up and followed him.*~**~*||| + 1.5 SECs |||*~*"
MAT	9	10	Narr_001: Matthew	#01		313	" {10} It happened as he sat in the house, behold, many tax collectors and sinners came and sat down with Jesus and his disciples."
MAT	9	11	Narr_001: Matthew	#01		314	" {11} When the Pharisees saw it, they said to his disciples,"
MAT	9	11	Religious Leader	#15		315	 “Why does your teacher eat with tax collectors and sinners?”
MAT	9	12	Narr_001: Matthew	#01		316	" {12} When Jesus heard it, he said to them,"
MAT	9	12	Jesus	#07		317	" “Those who are healthy have no need for a physician, but those who are sick do."
MAT	9	13	Jesus	#07		318	" {13} But you go and learn what this means: 'I desire mercy, and not sacrifice,' for I came not to call the righteous, but sinners to repentance.”"
MAT	9	14	Narr_001: Matthew	#01		319	" {14} Then John's disciples came to him, saying,"
MAT	9	14	Disciple of John	#18		320	" “Why do we and the Pharisees fast often, but your disciples don't fast?”"
MAT	9	15	Narr_001: Matthew	#01		321	" {15} Jesus said to them,"
MAT	9	15	Jesus	#07		322	" “Can the friends of the bridegroom mourn, as long as the bridegroom is with them? But the days will come when the bridegroom will be taken away from them, and then they will fast."
MAT	9	16	Jesus	#07		323	" {16} No one puts a piece of unshrunk cloth on an old garment; for the patch would tear away from the garment, and a worse hole is made."
MAT	9	17	Jesus	#07		324	" {17} Neither do people put new wine into old wineskins, or else the skins would burst, and the wine be spilled, and the skins ruined. No, they put new wine into fresh wineskins, and both are preserved.”*~**~*||| + 1.5 SECs |||*~*"
MAT	9	18	Narr_001: Matthew	#01		325	" {18} While he told these things to them, behold, a ruler came and worshiped him, saying,"
MAT	9	18	Jairus	#05		326	" “My daughter has just died, but come and lay your hand on her, and she will live.”"
MAT	9	19	Narr_001: Matthew	#01		327	" {19} Jesus got up and followed him, as did his disciples."
MAT	9	20	Narr_001: Matthew	#01		328	" {20} Behold, a woman who had an issue of blood for twelve years came behind him and touched the fringe of his garment. {21} She thought to herself,"
MAT	9	21	Woman (Sick)-FX1	#22		329	" “If I just touch his garment, I will be made well.”"
MAT	9	22	Narr_001: Matthew	#01		330	" {22} But Jesus, turning around and seeing her, said,"
MAT	9	22	Jesus	#07		331	" “Daughter, cheer up! Your faith has made you well.”"
MAT	9	22	Narr_001: Matthew	#01		332	 And the woman was made well from that hour.
MAT	9	23	Narr_001: Matthew	#01		333	" ||| DO NOT COMBINE |||*~*{SFX--Women crying @ v23}*~**~* {23} When Jesus came into the ruler's house and saw the flute players and the noisy crowd, {24} he said to them,"
MAT	9	24	Jesus	#07		334	" “Go away. The girl isn't dead, but sleeping.”"
MAT	9	24	Narr_001: Matthew	#01		335	" They mocked him, saying:"
MAT	9	24	Man (Not Good)	#12		336	" ""The girl is dead!"""
MAT	9	25	Narr_001: Matthew	#01		337	" {25} But when the crowd was put out, he entered in, took her by the hand, and the girl arose."
MAT	9	26	Narr_001: Matthew	#01		338	" {26} The report of this went out into all that land.*~**~*||| + 2 SECs |||*~*"
MAT	9	27	Narr_001: Matthew	#01		339	" {27} As Jesus passed by from there, two blind men followed him, calling out and saying,"
MAT	9	27	Man (Blind)	#09		340	" “Have mercy on us, son of David!”"
MAT	9	28	Narr_001: Matthew	#01		341	" {28} When he had come into the house, the blind men came to him. Jesus said to them,"
MAT	9	28	Jesus	#07		342	 “Do you believe that I am able to do this?”
MAT	9	28	Narr_001: Matthew	#01		343	" They told him,"
MAT	9	28	Man (Blind)	#09		344	" “Yes, Lord.”"
MAT	9	29	Narr_001: Matthew	#01		345	" {29} Then he touched their eyes, saying,"
MAT	9	29	Jesus	#07		346	 “According to your faith be it done to you.”
MAT	9	30	Narr_001: Matthew	#01		347	" {30} Their eyes were opened. Jesus strictly commanded them, saying,"
MAT	9	30	Jesus	#07		348	 “See that no one knows about this.”
MAT	9	31	Narr_001: Matthew	#01		349	" {31} But they went out and spread abroad his fame in all that land.*~**~*||| + 2 SECs |||*~*"
MAT	9	32	Narr_001: Matthew	#01		350	" {32} As they went out, behold, a mute man who was demon possessed was brought to him."
